model,error,roc_auc,average_precision,pauc_fpr_0_10,mannwhitney_p,replication,seed
logistic_regression,,0.7371675709679957,0.46927613955348535,0.5709348861656383,1.8305084377986377e-53,483,912852380
linear_svm,,0.7363120232759298,0.4703508663713168,0.5725324162020999,4.290417314821747e-53,483,912852380
rbf_svm,,0.6597420775340096,0.4294440124070084,0.5671024695496704,2.386770223901823e-25,483,912852380
gaussian_nb,,0.7357348431233781,0.4520323618663509,0.5601577664377977,7.608795903551322e-53,483,912852380
decision_tree,,0.597743178422584,0.3283521004969477,0.5283362924887117,1.4203764749952417e-12,483,912852380
random_forest,,0.7343115514665409,0.45644670746529525,0.5626409737483601,3.1067250568451473e-52,483,912852380
hist_gradient_boosting,,0.7238216560509555,0.4529545464459661,0.5568551007147499,7.624973219305788e-48,483,912852380
logistic_regression,,0.7400833529920579,0.47159021040593674,0.5716632936434032,9.814462497980787e-55,484,4235828804
linear_svm,,0.7388094676417394,0.4720612356033075,0.5717295125050181,3.539347845077334e-54,484,4235828804
rbf_svm,,0.6732358260596053,0.45613523334833084,0.5769939120034102,1.8083177548002275e-29,484,4235828804
gaussian_nb,,0.7303357710151765,0.4616960182082555,0.5703637484842089,1.512107652604275e-50,484,4235828804
decision_tree,,0.602779743650232,0.3312263772800071,0.5289528943237406,1.1080082958062707e-13,484,4235828804
random_forest,,0.7235912557993238,0.4497399914945525,0.5611758814351283,9.471569919107673e-48,484,4235828804
hist_gradient_boosting,,0.725237084217976,0.445067686873885,0.562251937936372,2.0022638494369826e-48,484,4235828804
logistic_regression,,0.7442164032397578,0.47826796412960515,0.5707279522230914,1.459777214589706e-56,485,894845772
linear_svm,,0.7429157820240622,0.47944321838162673,0.5726979633561374,5.530199163522884e-56,485,894845772
rbf_svm,,0.6808429661083589,0.4202791246001438,0.5566564441299049,6.158519756558075e-32,485,894845772
gaussian_nb,,0.5295274042620115,0.27055205565568674,0.5016673006008406,1.8497632558294431e-06,485,894845772
decision_tree,,0.6309459778249586,0.35942776305402185,0.5408053041308154,7.67548301887556e-21,485,894845772
random_forest,,0.7326091059212079,0.4670095720169152,0.5677563808081184,1.6531308129987735e-51,485,894845772
hist_gradient_boosting,,0.7430620429346544,0.48431067543900586,0.5774905534655227,4.762594686542698e-56,485,894845772
logistic_regression,,0.737085790673901,0.4781373157057484,0.5734346481916043,1.9860482080969853e-53,486,3518465450
linear_svm,,0.7371801525517023,0.47667201369917417,0.5730869991681256,1.8076807325301284e-53,486,3518465450
rbf_svm,,0.6663253912086184,0.4399902650872096,0.5697346692988664,2.5616483436304643e-27,486,3518465450
gaussian_nb,,0.5352189981913973,0.2730336428238211,0.5020303223643658,3.225081288832276e-08,486,3518465450
decision_tree,,0.6029181410710073,0.3283214827578101,0.5259838941309929,1.260522764120698e-13,486,3518465450
random_forest,,0.7279712196272707,0.4556294290256658,0.5647765320354436,1.4774021111469433e-49,486,3518465450
hist_gradient_boosting,,0.7282668868443816,0.4467135803091976,0.5561515253100905,1.1124062542968731e-49,486,3518465450
logistic_regression,,0.7389337107808446,0.4645359768306163,0.5713901408392413,3.1240817129373167e-54,487,2816052292
linear_svm,,0.7390752535975466,0.46527975314296816,0.5728304010793674,2.709820324852466e-54,487,2816052292
rbf_svm,,0.6488259809703546,0.40657066821628507,0.5549016442971075,2.9582835899747423e-22,487,2816052292
gaussian_nb,,0.5332350397106236,0.2721571749203944,0.5019012268232778,1.3491730903520057e-07,487,2816052292
decision_tree,,0.6127522214358732,0.3333906055206738,0.5271952587295083,5.955284842027709e-16,487,2816052292
random_forest,,0.7295022410945977,0.4632002857888093,0.561784267226216,3.386043122551891e-50,487,2816052292
hist_gradient_boosting,,0.7275332232444759,0.45643966154668614,0.5651407357743261,2.2477840494375774e-49,487,2816052292
logistic_regression,,0.7390044821891957,0.4736452759514273,0.5718950596590556,2.9096180107278045e-54,488,3944387409
linear_svm,,0.7391460250058977,0.47531439019638155,0.5748583537163267,2.5236896296615254e-54,488,3944387409
rbf_svm,,0.6614107100731303,0.43399906271223204,0.5701071503954508,7.692365028082524e-26,488,3944387409
gaussian_nb,,0.7257230478886529,0.4511262236914031,0.5623098794402851,1.2627150508858372e-48,488,3944387409
decision_tree,,0.619909569867107,0.3392692389970139,0.5269401387403398,1.634478322733374e-17,488,3944387409
random_forest,,0.7236061964299756,0.46700615027414855,0.5730704444527218,9.339366966323528e-48,488,3944387409
hist_gradient_boosting,,0.7246441770857905,0.4442227261423181,0.5564908969758674,3.5092853972060725e-48,488,3944387409
logistic_regression,,0.7429283636077691,0.4733149061000109,0.5731614953874424,5.4595866557409345e-56,489,4209818166
linear_svm,,0.7419815994338288,0.4757798932428652,0.5742789386771955,1.4332750825678069e-55,489,4209818166
rbf_svm,,0.6625509160965637,0.4331686570385171,0.570951440881042,3.5249334451520993e-26,489,4209818166
gaussian_nb,,0.7371848706455925,0.45712816789684674,0.5631458925681744,1.7991936218402438e-53,489,4209818166
decision_tree,,0.598732405441535,0.3380521836636552,0.5350971662825793,1.4844659938916235e-12,489,4209818166
random_forest,,0.724983093496894,0.45696890452079475,0.5675742789386772,2.546792427283973e-48,489,4209818166
hist_gradient_boosting,,0.7250617283950618,0.44313581168223154,0.5583533024587891,2.3640805209012348e-48,489,4209818166
logistic_regression,,0.7403680113234253,0.46277239886028704,0.5701816466147677,7.361843857566284e-55,490,2562331566
linear_svm,,0.7392451049775892,0.4646774513051265,0.5717957313666331,2.2843062494999853e-54,490,2562331566
rbf_svm,,0.6802594951639538,0.43703243353619425,0.5662333469909735,9.604115831533334e-32,490,2562331566
gaussian_nb,,0.5315789887552096,0.27143073639339205,0.5017941875423954,1.317634799861652e-06,490,2562331566
decision_tree,,0.6277250923960054,0.3411653809030463,0.5260102470089498,8.030852856436378e-20,490,2562331566
random_forest,,0.7139466855390422,0.4464252039612471,0.5603233135918352,6.804576602942341e-44,490,2562331566
hist_gradient_boosting,,0.7216403239757804,0.4468282162715954,0.5543470613310819,5.889608905466835e-47,490,2562331566
logistic_regression,,0.7417079499882049,0.47777813654340345,0.5729380067294918,1.893138752780649e-55,491,1298973356
linear_svm,,0.7417142407800582,0.47900660301318126,0.5742541066040898,1.8810733972764357e-55,491,1298973356
rbf_svm,,0.6624125186757883,0.4277259345400578,0.5701402598262583,3.876256011440079e-26,491,1298973356
gaussian_nb,,0.7182904773138318,0.44753636369577504,0.5616642455395389,1.3085038432561686e-45,491,1298973356
decision_tree,,0.5941094597782496,0.33263703420575647,0.5335477168978119,1.3896141587076082e-11,491,1298973356
random_forest,,0.7305402217504129,0.45280544667129385,0.5612089908659358,1.2402611013220976e-50,491,1298973356
hist_gradient_boosting,,0.7378076590390815,0.45824697136545867,0.5579146025005898,9.659150387747592e-54,491,1298973356
logistic_regression,,0.7455170244554534,0.4752005034219071,0.5720854388861988,3.826201194423276e-57,492,1455791564
linear_svm,,0.7466525123849964,0.47910712812579437,0.5729214520140881,1.1818865128662613e-57,492,1455791564
rbf_svm,,0.6842384210112448,0.4361317342188034,0.5647185905315305,4.5106627124753686e-33,492,1455791564
gaussian_nb,,0.5361059998427302,0.27338537855797124,0.5020768092360776,6.738431888437042e-08,492,1455791564
decision_tree,,0.5972249744436581,0.3264784258465639,0.5243032879044351,5.207092568728557e-12,492,1455791564
random_forest,,0.7409876543209877,0.47023511285302577,0.5665561639413467,3.932244024852892e-55,492,1455791564
hist_gradient_boosting,,0.7346386726429188,0.4609683461135645,0.5641226207769956,2.2501043370218187e-52,492,1455791564
logistic_regression,,0.73402060234332,0.4661963307805293,0.5738236840035924,4.137617814522602e-52,493,72262293
linear_svm,,0.7342454981520798,0.466600384254231,0.5746100329852705,3.3156606631363515e-52,493,72262293
rbf_svm,,0.6747676338759141,0.4260430501031964,0.5559032045790343,5.871491201370729e-30,493,72262293
gaussian_nb,,0.5314665408508296,0.2713529183178833,0.5017786349367062,1.8417305256213753e-06,493,72262293
decision_tree,,0.6106109931587638,0.3438518503446921,0.5362833836182813,2.8320625402789795e-15,493,72262293
random_forest,,0.7280986081623023,0.45882500982602625,0.5649917433356924,1.3074509000068792e-49,493,72262293
hist_gradient_boosting,,0.7183415899976411,0.45461635430148917,0.5650910716281149,1.2484730719182267e-45,493,72262293
logistic_regression,,0.7456475583864118,0.4785456042173376,0.5729545614448955,3.343765025705694e-57,494,2603804599
linear_svm,,0.7444570260281513,0.47794974546262975,0.5741051141654561,1.1400742373639513e-56,494,2603804599
rbf_svm,,0.6688558622316585,0.4249250760511083,0.5639074094767469,4.273396898900549e-28,494,2603804599
gaussian_nb,,0.5336502319729496,0.27232477732955135,0.5019239458380096,1.0731341493643502e-07,494,2603804599
decision_tree,,0.6079106707556814,0.33527194432505336,0.5288088439856504,1.0656746155188576e-14,494,2603804599
random_forest,,0.7199150743099787,0.4450719311514284,0.5577821647773598,2.925488468030465e-46,494,2603804599
hist_gradient_boosting,,0.7333923095069591,0.4634084551354969,0.5704382447035258,7.672984597640965e-52,494,2603804599
logistic_regression,,0.7339545490288589,0.47285481486743974,0.5746017556275685,4.415518708081979e-52,495,3093226681
linear_svm,,0.7330187937406621,0.4747497010404387,0.5760502932253966,1.1068202222403894e-51,495,3093226681
rbf_svm,,0.6729952032712118,0.43174765792065795,0.567847431742839,2.155904936747773e-29,495,3093226681
gaussian_nb,,0.5369851380042463,0.2737645692597079,0.5021311239883147,6.209018252549333e-08,495,3093226681
decision_tree,,0.6123865691593928,0.3434021815708464,0.534673663291386,6.807363818130158e-16,495,3093226681
random_forest,,0.7217622080679406,0.4424932645456301,0.5596445702602815,5.256570278705796e-47,495,3093226681
hist_gradient_boosting,,0.7283966344263584,0.4530233369295389,0.5630465642757518,9.820795153148358e-50,495,3093226681
logistic_regression,,0.7399496736651726,0.47730593534506816,0.5744610405466367,1.1232104511714383e-54,496,3360400731
linear_svm,,0.7390076275851224,0.4764783606205999,0.5754543234708617,2.9004343278600737e-54,496,3360400731
rbf_svm,,0.6745238656915938,0.44227363838858846,0.5725738029906093,7.027076654304922e-30,496,3360400731
gaussian_nb,,0.5343209876543209,0.2726276418646648,0.5019694937981898,7.741344844300136e-08,496,3360400731
decision_tree,,0.5933860187151058,0.3373065195968089,0.5355196939033122,2.3930533340491818e-11,496,3360400731
random_forest,,0.7248124557678699,0.46074919199831543,0.5655959904479292,2.9930654577674684e-48,496,3360400731
hist_gradient_boosting,,0.7204159786113077,0.44339584501781776,0.5601743211532014,1.8392754068900302e-46,496,3360400731
logistic_regression,,0.7422725485570496,0.47198277344725936,0.5796012796795007,1.0658295158088836e-55,497,2591036009
linear_svm,,0.7422269403161122,0.4729062244359085,0.5809256569118006,1.1165118853119877e-55,497,2591036009
rbf_svm,,0.6746229456632854,0.4490926622989055,0.5723917011211681,6.532414347195236e-30,497,2591036009
gaussian_nb,,0.5385216639144452,0.27444358695031057,0.5022309673249009,1.3115516560252118e-08,497,2591036009
decision_tree,,0.5922316584100024,0.3300155630671988,0.5310456626804823,2.7596422277433766e-11,497,2591036009
random_forest,,0.7281316348195328,0.48205296230455214,0.5751149518050848,1.2666627776381645e-49,497,2591036009
hist_gradient_boosting,,0.7332051584493198,0.463923819914034,0.5703471937688052,9.219761795273129e-52,497,2591036009
logistic_regression,,0.7455296060391602,0.48319573825414197,0.5707113975076876,3.776830578999268e-57,498,3910013484
linear_svm,,0.7448910906660375,0.48438760641256184,0.5721682124632175,7.294754025332417e-57,498,3910013484
rbf_svm,,0.6746905716757097,0.4264614140424593,0.561523530458607,6.2147888913528945e-30,498,3910013484
gaussian_nb,,0.5300401037980655,0.2709230787456588,0.5017402775642199,5.7602105172720105e-06,498,3910013484
decision_tree,,0.6049225446253047,0.32219716953411415,0.5198428957508184,9.07629958041901e-14,498,3910013484
random_forest,,0.7299638279468428,0.4529466803272227,0.563894993440194,2.167535416754944e-50,498,3910013484
hist_gradient_boosting,,0.7274097664543525,0.44323927233991234,0.5532296180413289,2.5296675059222283e-49,498,3910013484
logistic_regression,,0.7425383345128568,0.47800377254920046,0.5737491877842755,8.12901051957929e-56,499,3025313778
linear_svm,,0.7416780687269011,0.480589274834287,0.5756778121288123,1.9515101350443786e-55,499,3025313778
rbf_svm,,0.6616513328615239,0.4147137478386199,0.5620284492784213,6.527299604122168e-26,499,3025313778
gaussian_nb,,0.7374302115278761,0.46916109926252697,0.5664899450797316,1.4084563165956118e-53,499,3025313778
decision_tree,,0.59678068726901,0.31988565535615376,0.5212334918447333,6.423072192908103e-12,499,3025313778
random_forest,,0.7316167335063299,0.4546755181752441,0.5636921981764981,4.355924456933034e-51,499,3025313778
hist_gradient_boosting,,0.7237115671935205,0.43839868112831176,0.5495048070754853,8.457717829804249e-48,499,3025313778
logistic_regression,,0.7416922230085713,0.4801973267323758,0.5707113975076876,1.923640412219126e-55,500,2627812328
linear_svm,,0.7413949830934969,0.48156656328459635,0.5716632936434032,2.6015547817534448e-55,500,2627812328
rbf_svm,,0.6774773924667767,0.4372997907998789,0.5675825562963791,7.837438404590301e-31,500,2627812328
gaussian_nb,,0.535888967523787,0.27334112085017337,0.5020768092360776,8.005019221250949e-08,500,2627812328
decision_tree,,0.600620429346544,0.33448875403745304,0.533150490858203,2.865540080905167e-13,500,2627812328
random_forest,,0.7358174097664545,0.46694032016038856,0.5637584170381131,7.010649926080729e-53,500,2627812328
hist_gradient_boosting,,0.7214799087835181,0.43533867022103273,0.5567061082761161,6.839726290017863e-47,500,2627812328
logistic_regression,,0.7453157191161437,0.48873753299451,0.5841869358463392,4.70948684534647e-57,501,2718992774
linear_svm,,0.74390343634505,0.48945605221179256,0.5842779867810597,2.0126084517010577e-56,501,2718992774
rbf_svm,,0.6708185892899269,0.4264856127060243,0.564950356547183,1.0460895652119903e-28,501,2718992774
gaussian_nb,,0.7241299048517732,0.44690289538984646,0.5568799327878554,5.702693859555998e-48,501,2718992774
decision_tree,,0.6111260517417629,0.34468630169474385,0.536574470697464,1.983118182320448e-15,501,2718992774
random_forest,,0.7326523551152002,0.4723796324885554,0.5756529800557066,1.584631673647654e-51,501,2718992774
hist_gradient_boosting,,0.7329393724935126,0.4748359256564161,0.5709514408810419,1.1964004918822402e-51,501,2718992774
logistic_regression,,0.7438169379570655,0.47941101720451923,0.5736581368495549,2.1992557086390745e-56,502,3625760739
linear_svm,,0.741902964535661,0.47924426855571456,0.5751728933089979,1.5526418347227867e-55,502,3625760739
rbf_svm,,0.6713847605567351,0.4397017747572165,0.5630217322026463,6.949732811972679e-29,502,3625760739
gaussian_nb,,0.7302901627742393,0.44319162967011383,0.5578732157120804,1.5804192051114258e-50,502,3625760739
decision_tree,,0.6187182511598648,0.3466495868085783,0.5346261231005968,1.094842518699113e-17,502,3625760739
random_forest,,0.7326790909805773,0.46976620044408524,0.5707113975076876,1.543710111966817e-51,502,3625760739
hist_gradient_boosting,,0.7333710780844539,0.47602960087658286,0.5704547994189295,7.834575924078757e-52,502,3625760739
logistic_regression,,0.7449477077927186,0.47256566757241475,0.5692297504790521,6.881628929884896e-57,503,1233586620
linear_svm,,0.7438987182511598,0.47533753605650253,0.573252546322163,2.0223696453265146e-56,503,1233586620
rbf_svm,,0.6789698828340018,0.43376846733295193,0.5655546036594199,2.551591810766645e-31,503,1233586620
gaussian_nb,,0.7331571911614375,0.4628190051730544,0.5621691643593532,9.663871356519901e-52,503,1233586620
decision_tree,,0.6389046158685225,0.36980397978696455,0.5465016437452836,8.049132682416443e-23,503,1233586620
random_forest,,0.7335362113706062,0.4653700115516955,0.5643130000041386,6.661840864211013e-52,503,1233586620
hist_gradient_boosting,,0.7318722969253755,0.45457353714880355,0.5598101174143191,3.3954012875108365e-51,503,1233586620
